HUZ	Year	Location	Test	Soil Type	Variety Name	Lodging	DTM	Yield	Height	SeedWt	Protein	Oil
2600	2011	Brussels	Conv	loam	OAC Sunny	1	117	4545	89	19.6	40.8	21.2
2600	2011	Brussels	Conv	loam	HS 09C02	1	118	4385	90	22	41	20.2
2600	2011	Brussels	Conv	loam	Misty	1.1	105	4011	91	20.2	40.2	20.7
2600	2011	Brussels	Conv	loam	Toma	1.1	105	3636	81	21.3	42.3	21.1
2600	2011	Brussels	Conv	loam	Saska	1	111	4354	89	18.2	40.1	21.1
2600	2011	Brussels	Conv	loam	Jari	1.1	106	3706	88	20.3	44.5	19.1
2600	2011	Brussels	Conv	loam	Krios	1	110	3642	93	18.3	45.8	18.3
2600	2011	Brussels	Conv	loam	AAC Mandor	1.7	101	3714	75	19.7	39.2	20.6
2600	2011	Brussels	Conv	loam	Taurus	1	114	3887	105	21.4	44.9	18.9
2600	2011	Brussels	Conv	loam	Narita	1.1	114	3923	96	23.6	41.5	21.1
2600	2011	Brussels	Conv	loam	Kyoto	1	113	3986	82	20.4	42.4	20.1
2600	2011	Brussels	Conv	loam	Factor	1	116	4662	95	20.6	41.9	20.6
2600	2011	Brussels	Conv	loam	Opus	1.1	104	3826	92	20.7	43.6	19.6
2600	2011	Brussels	Conv	loam	S07-M8	1.1	116	4326	85	23.1	42.3	20.1
2600	2011	Brussels	FG	loam	DH420	1.3	111	3920	87	22.7	42.8	20.3
2600	2011	Brussels	FG	loam	OAC Champion	1.7	113	4158	92	20.5	42.9	20.3
2600	2011	Brussels	FG	loam	S05-T6	1	113	4607	94	22.1	40.5	21.2
2600	2011	Brussels	FG	loam	OAC Wallace	1	116	4637	92	20.4	38	22.3
2600	2011	Brussels	FG	loam	S03-W4	1.1	112	4269	81	21.4	41.8	21.3
2600	2011	Brussels	FG	loam	HDC 2701	1	112	3885	92	26.1	48	18.4
2600	2011	Brussels	FG	loam	Chikala	1	104	3712	84	9.7	38.8	21.2
2600	2011	Brussels	FG	loam	Heather	1.5	115	3859	94	23.5	41.9	20
2600	2011	Brussels	FG	loam	Bloomfield	1.9	104	3447	83	21	41.1	21.1
2600	2011	Brussels	FG	loam	OAC Wellington	1.8	111	3903	92	21.2	42.2	21.2
2600	2011	Brussels	FG	loam	DH618	1	111	4006	81	20.1	40.2	21.6
2600	2011	Brussels	FG	loam	DH710	3.1	119	4235	107	12.5	42.6	19.6
2600	2011	Brussels	FG	loam	OAC Petrel	1.5	105	4185	83	16.7	39.8	20.8
2600	2011	Brussels	FG	loam	OAC Blythe	1.9	117	4378	94	18.5	41.8	19.8
2600	2011	Brussels	FG	loam	OAC Belgrave	1.3	115	4430	90	17.5	41.2	19.6
2600	2011	Brussels	FG	loam	OAC Nation	1	117	4327	98	21.4	41.8	20.2
2600	2011	Brussels	FG	loam	S07-D2	1.3	113	4167	98	22.2	44.2	18.7
2600	2011	Brussels	FG	loam	90M30	1.1	108	3909	80	21.2	40.9	21.3
2600	2011	Brussels	FG	loam	SR PICOR	1	119	4251	85	22	40.9	21.1
2600	2011	Brussels	FG	loam	AAC Vireo	1	112	4018	87	25.3	43	20.8
2600	2011	Brussels	FG	loam	OAC Prescott	1	112	4290	95	21.9	39.6	21.5
2600	2011	Brussels	RR	loam	90M60	1	115	4597	93	21.6	40.2	20.8
2600	2011	Brussels	RR	loam	90M40	1	114	4336	87	19.4	38.9	21.4
2600	2011	Brussels	RR	loam	90Y20	1	109	4209	83	18.1	39.4	21.6
2600	2011	Brussels	RR	loam	PS 0340 R2	1	111	4167	84	16.7	40.9	20.4
2600	2011	Brussels	RR	loam	RR2 Cobalt	1	121	4843	85	17.7	40	20.5
2600	2011	Brussels	RR	loam	5A090RR2	1.2	121	4693	93	18	40.3	20.6
2600	2011	Brussels	RR	loam	Blade RR	1	117	4358	88	14.5	38.4	20.7
2600	2011	Brussels	RR	loam	27-60RY	1	117	4863	101	19.2	40.7	19.8
2600	2011	Brussels	RR	loam	Absolute RR	1	119	4674	90	18.6	40.7	19.9
2600	2011	Brussels	RR	loam	Abra RR	1	121	4510	94	18.6	40.2	20.8
2600	2011	Brussels	RR	loam	26-10RY	1	116	4582	85	16.1	39.1	21.1
2600	2011	Brussels	RR	loam	PS 0650 R2	1	115	4654	79	22.3	41.2	20.7
2600	2011	Brussels	RR	loam	90Y30	1	112	4053	78	18	41.3	20.3
2600	2011	Brussels	RR	loam	90Y70	1	115	4765	82	19.5	39.3	22.3
2600	2011	Brussels	RR	loam	CF01GR	1	113	4366	87	19.2	41.1	20.6
2600	2011	Brussels	RR	loam	Colt	1	110	4243	86	16.5	38.3	21.1
2600	2011	Brussels	RR	loam	CF11GR	1	114	4729	92	19.3	38.4	22.5
2600	2011	Brussels	RR	loam	27-10RY	1	121	5017	95	19.3	38.7	21.2
2600	2011	Brussels	RR	loam	CF12GR	1	116	4712	89	20.6	41.4	19.9
2600	2011	Brussels	RR	loam	25-60RY	1	109	4171	87	19.9	40.2	21.6
2600	2011	Brussels	RR	loam	25-10RY	1	110	4264	90	20.1	40.3	20.2
2600	2011	Brussels	RR	loam	90Y21	1	113	4154	79	20.3	40.3	22
2600	2011	Brussels	RR	loam	90Y90	1	115	4612	90	20.4	41	20.1
2600	2011	Brussels	RR	loam	Murano R2	1	112	4506	87	19.9	40.3	20.6
2600	2011	Brussels	RR	loam	Mundo R2	1	119	5010	92	21.8	40.8	20.4
2600	2011	Brussels	RR	loam	PS 0242 R2	1	110	4379	85	18.4	39.2	20.9
2600	2011	Brussels	RR	loam	PRO 2635R2	1	113	4417	87	16.7	39.4	21.5
2600	2011	Brussels	RR	loam	R2T0510	1	114	4703	93	17.9	38.9	22.2
2600	2011	Brussels	RR	loam	R2T0980	1.2	116	4592	101	19.7	41	19.8
2600	2011	Brussels	RR	loam	S05-B3	1	118	4536	88	18.4	39.6	21.4
2600	2011	Brussels	RR	loam	HS 05RYS25	1	114	4535	89	17.9	40.2	20.1
2600	2011	Brussels	RR	loam	HS 07RY27	1	115	4592	84	18.7	40.9	20.3
2600	2011	Brussels	RR	loam	Laka R2	1	117	4644	101	19.6	39.4	20.5
2600	2011	Brussels	RR	loam	Maheo R2	1	118	5016	92	17.4	41	20.1
2600	2011	Brussels	RR	loam	90Y51	1	116	4469	84	20.9	38.5	22.4
2600	2011	Brussels	RR	loam	90Y81	1	115	4393	92	19.3	38.8	21.7
2600	2011	Brussels	RR	loam	90Y71	1	119	4670	98	20	37.5	22.3
2600	2011	Brussels	RR	loam	Theo R2	1	113	4407	94	18.7	40.3	20.4
2600	2011	Brussels	RR	loam	PS 0753 R2	1	117	4776	89	19.2	39.6	20.7
2600	2011	Brussels	RR	loam	PRO 2535R2	1.2	115	4418	106	21.5	39.1	20.9
2600	2011	Brussels	RR	loam	PRO 2725R2	1	115	4306	86	18.9	39.8	20.8
2600	2011	Brussels	RR	loam	R2T0221	1	110	4225	89	16.4	37.5	21.5
2600	2011	Brussels	RR	loam	RR2 Bronze	1	117	4764	91	21.7	40.4	20.4
2600	2011	Brussels	RR	loam	S05-A7	1	113	4553	92	21	38.7	21.3
2600	2011	Brussels	RR	loam	S06-R9	1	112	4511	86	20.6	37.6	21.9
2600	2011	Elora	Conv	silt loam	Madison	1	111	4121	84	17.9	41.7	20.4
2600	2011	Elora	Conv	silt loam	OAC Lakeview	1.2	105	3898	79	21	40.6	19.9
2600	2011	Elora	Conv	silt loam	PRO 275	1	115	4290	82	21.1	41.7	19.1
2600	2011	Elora	Conv	silt loam	Dares	1.2	114	4381	101	22.1	42.4	19.5
2600	2011	Elora	Conv	silt loam	900M91	1.3	103	3957	84	15.9	43.1	20
2600	2011	Elora	Conv	silt loam	Drew	1	102	3880	90	19.9	43.3	19.3
2600	2011	Elora	Conv	silt loam	OAC Madoc	1	107	4047	79	19.5	41.9	20.4
2600	2011	Elora	Conv	silt loam	Kassidy	1.2	107	3475	87	19.5	45.2	18.1
2600	2011	Elora	Conv	silt loam	Naya	1	109	3840	66	19.3	43.5	19.8
2600	2011	Elora	Conv	silt loam	Savanna	1	105	3701	77	18.9	42.6	20.2
2600	2011	Elora	Conv	silt loam	Etna	1	108	3791	76	20.5	42	20.5
2600	2011	Elora	Conv	silt loam	Furio	1	110	3930	89	22.5	43.5	19
2600	2011	Elora	Conv	silt loam	OAC Sunny	1	113	4009	89	18	42.3	19.9
2600	2011	Elora	Conv	silt loam	HS 09C02	1	114	3963	78	21.4	43.2	18.2
2600	2011	Elora	Conv	silt loam	Misty	1	104	3838	83	18	43	19.7
2600	2011	Elora	Conv	silt loam	Toma	1	104	3709	76	18.4	43.7	20.2
2600	2011	Elora	Conv	silt loam	Saska	1	111	3941	75	19	42.2	19.8
2600	2011	Elora	Conv	silt loam	Jari	1	104	3781	86	17.8	46.3	18.2
2600	2011	Elora	Conv	silt loam	Krios	1	108	3934	97	16	46.3	17.9
2600	2011	Elora	Conv	silt loam	AAC Mandor	1	106	4082	86	20.9	41.3	19
2600	2011	Elora	Conv	silt loam	Taurus	1	113	3924	108	21.8	46.8	18
2600	2011	Elora	Conv	silt loam	Narita	1	108	3966	83	22.8	43.9	19.4
2600	2011	Elora	Conv	silt loam	Kyoto	1	108	3971	84	20.1	43.8	19.4
2600	2011	Elora	Conv	silt loam	Factor	1	107	4035	81	18.6	42.8	19.7
2600	2011	Elora	Conv	silt loam	Opus	1	104	3574	92	20.2	44.8	18.8
2600	2011	Elora	Conv	silt loam	S07-M8	1	112	4054	80	20.5	43.1	19.1
2600	2011	Elora	FG	silt loam	DH420	1.2	107	3700	90	21.4	44.1	19
2600	2011	Elora	FG	silt loam	OAC Champion	1.3	111	3835	100	20.4	44.7	18.9
2600	2011	Elora	FG	silt loam	S05-T6	1	110	4236	93	20.5	42.1	20.4
2600	2011	Elora	FG	silt loam	OAC Wallace	1	113	4165	92	16.9	39.9	20.4
2600	2011	Elora	FG	silt loam	S03-W4	1	107	4003	88	18.4	42.7	20
2600	2011	Elora	FG	silt loam	HDC 2701	1	112	3982	87	23.4	47.8	17.6
2600	2011	Elora	FG	silt loam	Chikala	1	101	3157	78	9.6	41.3	18.7
2600	2011	Elora	FG	silt loam	Heather	1.2	112	4135	72	22.3	44.2	17.9
2600	2011	Elora	FG	silt loam	Bloomfield	1.2	104	3492	74	21	43.7	18.7
2600	2011	Elora	FG	silt loam	OAC Wellington	1.5	110	4032	100	21.2	44.3	19.1
2600	2011	Elora	FG	silt loam	DH618	1	106	3986	84	17.3	42.6	20.1
2600	2011	Elora	FG	silt loam	DH710	1.7	115	3821	111	11.9	43.4	18.4
2600	2011	Elora	FG	silt loam	OAC Petrel	1	104	3932	77	17.2	43.7	19
2600	2011	Elora	FG	silt loam	OAC Blythe	1.7	114	3700	93	17.2	44.2	18.6
2600	2011	Elora	FG	silt loam	OAC Belgrave	1	109	3804	91	14.8	42.9	18.1
2600	2011	Elora	FG	silt loam	OAC Nation	1.2	113	4050	91	19.7	43.8	18.7
2600	2011	Elora	FG	silt loam	S07-D2	1	109	4064	86	20.1	45.2	17.2
2600	2011	Elora	FG	silt loam	90M30	1	106	4038	76	19.8	42.3	20.1
2600	2011	Elora	FG	silt loam	SR PICOR	1.2	118	3188	81	20	41.5	19.9
2600	2011	Elora	FG	silt loam	AAC Vireo	1	107	4020	86	24.8	44	19.3
2600	2011	Elora	FG	silt loam	OAC Prescott	1	110	4207	87	18.4	42.3	20.1
2600	2011	Elora	RR	silt loam	90M60	1	110	3590	69	19.9	42.6	20
2600	2011	Elora	RR	silt loam	90M40	1	116	3634	82	18.7	40.8	20.8
2600	2011	Elora	RR	silt loam	90Y20	1	107	2695	68	16.5	42	20.9
2600	2011	Elora	RR	silt loam	PS 0340 R2	1	106	3254	71	16.1	41.7	20.3
2600	2011	Elora	RR	silt loam	RR2 Cobalt	1	109	3711	74	15.3	41.8	19.5
2600	2011	Elora	RR	silt loam	5A090RR2	1	111	3915	78	16.9	41.8	20
2600	2011	Elora	RR	silt loam	Blade RR	1	111	3310	77	14.6	40	20
2600	2011	Elora	RR	silt loam	27-60RY	1	113	4025	89	18.7	41.9	20.5
2600	2011	Elora	RR	silt loam	Absolute RR	1	115	3848	81	19.5	43	19.8
2600	2011	Elora	RR	silt loam	Abra RR	1	117	3375	79	18.2	41.5	20
2600	2011	Elora	RR	silt loam	26-10RY	1	113	4202	75	16.5	41.1	19.5
2600	2011	Elora	RR	silt loam	PS 0650 R2	1	111	3293	63	19.2	43.3	19.8
2600	2011	Elora	RR	silt loam	90Y30	1	107	2965	64	16	43.6	20.1
2600	2011	Elora	RR	silt loam	90Y70	1	111	3399	68	18	42	21
2600	2011	Elora	RR	silt loam	CF01GR	1	111	3654	78	18.2	43.2	20.1
2600	2011	Elora	RR	silt loam	Colt	1	105	3592	80	16.2	40.2	21.7
2600	2011	Elora	RR	silt loam	CF11GR	1	107	3759	86	18.9	41.4	21.7
2600	2011	Elora	RR	silt loam	27-10RY	1	115	3905	74	18.2	41.5	20.1
2600	2011	Elora	RR	silt loam	CF12GR	1	113	3882	87	20.2	43.5	19.4
2600	2011	Elora	RR	silt loam	25-60RY	1	103	3169	75	19.5	43.1	20.6
2600	2011	Elora	RR	silt loam	25-10RY	1	104	3692	81	20.1	41.5	20.7
2600	2011	Elora	RR	silt loam	90Y21	1	111	3094	63	19.5	42	20.4
2600	2011	Elora	RR	silt loam	90Y90	1	113	4055	79	20.6	43	19.6
2600	2011	Elora	RR	silt loam	Murano R2	1	108	3757	77	18.5	42	19.9
2600	2011	Elora	RR	silt loam	Mundo R2	1	110	3870	75	19.7	42.9	20.4
2600	2011	Elora	RR	silt loam	PS 0242 R2	1	107	3463	73	16.3	41.7	20.5
2600	2011	Elora	RR	silt loam	PRO 2635R2	1	108	3953	90	16.1	41.6	20.9
2600	2011	Elora	RR	silt loam	R2T0510	1	106	3657	73	17.6	40.8	21.3
2600	2011	Elora	RR	silt loam	R2T0980	1	112	4031	88	17.6	42.4	19.9
2600	2011	Elora	RR	silt loam	S05-B3	1	114	3808	86	17.6	42.2	20.8
2600	2011	Elora	RR	silt loam	HS 05RYS25	1	108	3664	75	18	41.1	20.4
2600	2011	Elora	RR	silt loam	HS 07RY27	1	111	3931	87	19.2	43.2	19.7
2600	2011	Elora	RR	silt loam	Laka R2	1	114	4248	88	19.1	41.5	19.5
2600	2011	Elora	RR	silt loam	Maheo R2	1	115	4022	84	16.5	43.1	19.8
2600	2011	Elora	RR	silt loam	90Y51	1	113	3070	68	18.7	40.8	21
2600	2011	Elora	RR	silt loam	90Y81	1	110	3498	78	18	41.3	20.9
2600	2011	Elora	RR	silt loam	90Y71	1	116	3944	87	17.3	40	21.1
2600	2011	Elora	RR	silt loam	Theo R2	1	109	3419	79	18.5	41.7	20.1
2600	2011	Elora	RR	silt loam	PS 0753 R2	1	110	4006	76	17.3	41.8	20.5
2600	2011	Elora	RR	silt loam	PRO 2535R2	1	111	3906	91	20.6	42.4	20.5
2600	2011	Elora	RR	silt loam	PRO 2725R2	1	110	3619	72	19.2	41.8	20.2
2600	2011	Elora	RR	silt loam	R2T0221	1	105	3299	79	15.5	40.1	21.3
2600	2011	Elora	RR	silt loam	RR2 Bronze	1	113	4013	85	20	42.2	21.1
2600	2011	Elora	RR	silt loam	S05-A7	1	109	3314	67	20	42.5	20.1
2600	2011	Elora	RR	silt loam	S06-R9	1	108	3696	73	19.4	41	20.2
2600	2011	Ottawa	Conv	clay loam	Madison	1.9	115	3609	71	20.9	39.6	22.9
2600	2011	Ottawa	Conv	clay loam	OAC Lakeview	1	110	3599	70	21.3	38.5	22.7
2600	2011	Ottawa	Conv	clay loam	PRO 275	1.1	115	3334	64	21.3	39.5	22
2600	2011	Ottawa	Conv	clay loam	Dares	1.1	114	3127	79	21.1	40.7	21.7
2600	2011	Ottawa	Conv	clay loam	900M91	1	106	3192	69	17.2	40	22.4
2600	2011	Ottawa	Conv	clay loam	Drew	1.1	106	3030	76	19.9	41.4	21.6
2600	2011	Ottawa	Conv	clay loam	OAC Madoc	1	110	3320	63	22.2	39.1	22.5
2600	2011	Ottawa	Conv	clay loam	Kassidy	1	111	3031	70	20.7	42.8	20.2
2600	2011	Ottawa	Conv	clay loam	Naya	1	112	3484	63	20.6	40.4	22.2
2600	2011	Ottawa	Conv	clay loam	Savanna	1	109	3106	66	21.3	41.5	21.5
2600	2011	Ottawa	Conv	clay loam	Etna	1	112	3275	68	20.9	40	22.2
2600	2011	Ottawa	Conv	clay loam	Furio	1	115	3237	72	23	43	20.5
2600	2011	Ottawa	Conv	clay loam	OAC Sunny	1.1	115	3392	71	19	40.9	21.7
2600	2011	Ottawa	Conv	clay loam	HS 09C02	1	115	3570	64	23.1	39.7	21.7
2600	2011	Ottawa	Conv	clay loam	Misty	1	106	3203	73	20.1	40.8	20.9
2600	2011	Ottawa	Conv	clay loam	Toma	1	106	3066	64	21.9	41.7	21.9
2600	2011	Ottawa	Conv	clay loam	Saska	1	110	3092	58	17.9	39.3	22.1
2600	2011	Ottawa	Conv	clay loam	Jari	1	103	2862	73	19.2	44.6	20
2600	2011	Ottawa	Conv	clay loam	Krios	1	108	3036	74	18.4	44.2	19.7
2600	2011	Ottawa	Conv	clay loam	AAC Mandor	1	103	2843	60	21.8	40.4	21.3
2600	2011	Ottawa	Conv	clay loam	Taurus	1	114	2941	81	21.4	44.1	20.2
2600	2011	Ottawa	Conv	clay loam	Narita	1	113	3298	70	24.5	40.6	21.7
2600	2011	Ottawa	Conv	clay loam	Kyoto	1	114	3424	65	21.4	42.8	20.6
2600	2011	Ottawa	Conv	clay loam	Factor	1	115	3727	76	20.6	41.1	21.7
2600	2011	Ottawa	Conv	clay loam	Opus	1	106	2889	73	20.8	43.1	20.3
2600	2011	Ottawa	Conv	clay loam	S07-M8	1	115	3504	73	23.8	41.8	21
2600	2011	Ottawa	FG	clay loam	DH420	1	110	3209	75	23.7	42.4	21.2
2600	2011	Ottawa	FG	clay loam	OAC Champion	1.1	114	3236	79	21.7	42.1	21.6
2600	2011	Ottawa	FG	clay loam	S05-T6	1	112	3511	72	22.7	41	21.5
2600	2011	Ottawa	FG	clay loam	OAC Wallace	1.1	115	3782	72	20.9	37.4	22.6
2600	2011	Ottawa	FG	clay loam	S03-W4	1	108	3209	70	21.4	41.6	21.6
2600	2011	Ottawa	FG	clay loam	HDC 2701	1	112	2830	69	24.7	46.7	19.5
2600	2011	Ottawa	FG	clay loam	Chikala	1	103	2677	62	11	38.7	21.4
2600	2011	Ottawa	FG	clay loam	Heather	1	108	2972	54	23.4	40.7	21.8
2600	2011	Ottawa	FG	clay loam	Bloomfield	1	101	2420	65	22	41.2	21.6
2600	2011	Ottawa	FG	clay loam	OAC Wellington	1.1	112	3212	78	22.3	42.2	21.5
2600	2011	Ottawa	FG	clay loam	DH618	1	111	3381	68	20.1	40.3	22.1
2600	2011	Ottawa	FG	clay loam	DH710	1.8	114	3229	88	12	40	21
2600	2011	Ottawa	FG	clay loam	OAC Petrel	1.1	103	3310	70	18.1	40.3	21.5
2600	2011	Ottawa	FG	clay loam	OAC Blythe	1.5	113	3328	68	18.5	40.8	20.8
2600	2011	Ottawa	FG	clay loam	OAC Belgrave	1	111	3583	76	18.5	39.9	21.2
2600	2011	Ottawa	FG	clay loam	OAC Nation	1	115	3352	81	22.4	41.6	21.3
2600	2011	Ottawa	FG	clay loam	S07-D2	1	110	3131	73	23.8	43.4	20.3
2600	2011	Ottawa	FG	clay loam	90M30	1	110	3192	63	21	40.9	21.6
2600	2011	Ottawa	FG	clay loam	SR PICOR	1	115	3059	69	24	40.1	21.8
2600	2011	Ottawa	FG	clay loam	AAC Vireo	1	112	3175	64	26.2	42.2	21.5
2600	2011	Ottawa	FG	clay loam	OAC Prescott	1.2	114	3469	75	22.8	38.4	22.5
2600	2011	Ottawa	RR	clay loam	90M60	1	110	2885	55	20.5	41	21.1
2600	2011	Ottawa	RR	clay loam	90M40	1	111	2874	58	19	39.3	22.3
2600	2011	Ottawa	RR	clay loam	90Y20	1	107	2725	51	18	40.5	21.5
2600	2011	Ottawa	RR	clay loam	PS 0340 R2	1	110	2927	50	17.1	41.6	20.6
2600	2011	Ottawa	RR	clay loam	RR2 Cobalt	1	114	2852	53	18.2	40.2	20.9
2600	2011	Ottawa	RR	clay loam	5A090RR2	1	113	3030	57	17.5	39.8	21.3
2600	2011	Ottawa	RR	clay loam	Blade RR	1	111	3142	58	16.6	38.1	21.7
2600	2011	Ottawa	RR	clay loam	27-60RY	1	112	3287	66	18.7	40.9	20.7
2600	2011	Ottawa	RR	clay loam	Absolute RR	1	115	3485	58	18.7	40.1	20.9
2600	2011	Ottawa	RR	clay loam	Abra RR	1	114	3420	56	18.9	39.8	21.5
2600	2011	Ottawa	RR	clay loam	26-10RY	1	109	3367	51	18.5	39.8	21.6
2600	2011	Ottawa	RR	clay loam	PS 0650 R2	1	113	2995	48	21.4	42.5	21
2600	2011	Ottawa	RR	clay loam	90Y30	1	110	2617	53	18.7	42.7	20.9
2600	2011	Ottawa	RR	clay loam	90Y70	1	111	2984	47	18.9	39.2	22.2
2600	2011	Ottawa	RR	clay loam	CF01GR	1	111	3118	48	19.6	41.6	21.2
2600	2011	Ottawa	RR	clay loam	Colt	1	108	3164	61	17.8	38.4	21.7
2600	2011	Ottawa	RR	clay loam	CF11GR	1	110	3009	68	18.8	38.2	23.2
2600	2011	Ottawa	RR	clay loam	27-10RY	1	114	3155	56	19.2	38.9	21.8
2600	2011	Ottawa	RR	clay loam	CF12GR	1	112	3356	59	19.7	41.5	20.2
2600	2011	Ottawa	RR	clay loam	25-60RY	1	108	2950	63	19.6	40.4	22
2600	2011	Ottawa	RR	clay loam	25-10RY	1	109	2789	64	19	40.1	20.9
2600	2011	Ottawa	RR	clay loam	90Y21	1	108	2603	49	20.2	40	22.4
2600	2011	Ottawa	RR	clay loam	90Y90	1	112	3276	58	20.1	41.1	20.9
2600	2011	Ottawa	RR	clay loam	Murano R2	1	106	2915	53	19.9	39.7	21.5
2600	2011	Ottawa	RR	clay loam	Mundo R2	1	113	3263	50	20.4	41.2	20.7
2600	2011	Ottawa	RR	clay loam	PS 0242 R2	1	107	2809	56	17.7	39.9	20.9
2600	2011	Ottawa	RR	clay loam	PRO 2635R2	1	110	3083	71	17.4	39.1	22
2600	2011	Ottawa	RR	clay loam	R2T0510	1	113	3096	60	17.6	38.4	22.6
2600	2011	Ottawa	RR	clay loam	R2T0980	1	114	3139	67	19.2	40.6	20.8
2600	2011	Ottawa	RR	clay loam	S05-B3	1	112	3129	64	18.5	39.3	22
2600	2011	Ottawa	RR	clay loam	HS 05RYS25	1	113	3384	57	18.6	40.5	20.4
2600	2011	Ottawa	RR	clay loam	HS 07RY27	1	112	2956	59	18	41.1	20.6
2600	2011	Ottawa	RR	clay loam	Laka R2	1	110	3214	56	19.6	39.4	20.9
2600	2011	Ottawa	RR	clay loam	Maheo R2	1	113	3203	61	17.6	41.4	20.4
2600	2011	Ottawa	RR	clay loam	90Y51	1	113	2918	51	20.9	39.4	22.7
2600	2011	Ottawa	RR	clay loam	90Y81	1	112	2934	56	19.2	38.5	22.5
2600	2011	Ottawa	RR	clay loam	90Y71	1	110	2948	54	19.3	37.2	22.7
2600	2011	Ottawa	RR	clay loam	Theo R2	1	111	3118	62	18.3	40.5	20.9
2600	2011	Ottawa	RR	clay loam	PS 0753 R2	1	113	2810	56	19.1	40	21.4
2600	2011	Ottawa	RR	clay loam	PRO 2535R2	1	109	2952	69	20.9	38.5	21.7
2600	2011	Ottawa	RR	clay loam	PRO 2725R2	1	112	3004	57	18.7	40.6	21.1
2600	2011	Ottawa	RR	clay loam	R2T0221	1	108	3026	60	16.5	38.2	21.8
2600	2011	Ottawa	RR	clay loam	RR2 Bronze	1	112	3406	63	21	40.3	21
2600	2011	Ottawa	RR	clay loam	S05-A7	1	112	3201	53	20.9	39	21.4
2600	2011	Ottawa	RR	clay loam	S06-R9	1	108	2811	49	20.8	38.7	22
2600	2011	Winchester	Conv	clay loam	Madison	3	115	4449	84	21	38.9	23
2600	2011	Winchester	Conv	clay loam	OAC Lakeview	2.7	115	4559	77	22.6	39.6	21.9
2600	2011	Winchester	Conv	clay loam	PRO 275	1	115	4402	76	22.6	40.1	21.1
2600	2011	Winchester	Conv	clay loam	Dares	1.3	114	3953	82	22.2	41.1	21.2
2600	2011	Winchester	Conv	clay loam	900M91	2.7	112	3910	74	18.1	40.2	22
2600	2011	Winchester	Conv	clay loam	Drew	1	107	3915	85	20	41	21.1
2600	2011	Winchester	Conv	clay loam	OAC Madoc	1	113	4235	82	22.8	38.9	22.3
2600	2011	Winchester	Conv	clay loam	Kassidy	2	109	3903	85	21.3	42.8	19.7
2600	2011	Winchester	Conv	clay loam	Naya	1	113	3939	71	22.7	39.9	22
2600	2011	Winchester	Conv	clay loam	Savanna	1	110	3954	75	22.3	41.1	21.1
2600	2011	Winchester	Conv	clay loam	Etna	1	114	4301	71	21.7	39.5	22.5
2600	2011	Winchester	Conv	clay loam	Furio	1	115	4813	76	24.5	44.2	19.3
2600	2011	Winchester	Conv	clay loam	OAC Sunny	1	116	4285	79	20.5	40.4	21.6
2600	2011	Winchester	Conv	clay loam	HS 09C02	2	116	4552	70	24.4	40.2	21
2600	2011	Winchester	Conv	clay loam	Misty	1	108	4046	76	19.9	39.9	20.6
2600	2011	Winchester	Conv	clay loam	Toma	1	110	3523	70	21.2	42.1	21.2
2600	2011	Winchester	Conv	clay loam	Saska	1	115	4485	74	20.8	39.6	21.5
2600	2011	Winchester	Conv	clay loam	Jari	1.3	105	3920	81	21.5	44.1	20.3
2600	2011	Winchester	Conv	clay loam	Krios	1.3	107	3356	76	17.9	45.1	19.1
2600	2011	Winchester	Conv	clay loam	AAC Mandor	1.7	104	3542	80	21.5	39.5	20.8
2600	2011	Winchester	Conv	clay loam	Taurus	1.6	113	3987	96	22.2	44.5	20
2600	2011	Winchester	Conv	clay loam	Narita	1	111	4051	73	24.4	41.4	21.2
2600	2011	Winchester	Conv	clay loam	Kyoto	1	114	4495	68	22.6	42.5	20.5
2600	2011	Winchester	Conv	clay loam	Factor	2	117	4345	84	21	41.6	21.3
2600	2011	Winchester	Conv	clay loam	Opus	1.7	107	3574	79	22.2	43.1	19.9
2600	2011	Winchester	Conv	clay loam	S07-M8	1	116	4501	88	23.8	41.8	20.5
2600	2011	Winchester	FG	clay loam	DH420	1	112	3997	83	26.2	43.2	20.3
2600	2011	Winchester	FG	clay loam	OAC Champion	1.3	114	4065	85	23.4	43.1	20.7
2600	2011	Winchester	FG	clay loam	S05-T6	1	115	4527	84	23.9	40.1	21.6
2600	2011	Winchester	FG	clay loam	OAC Wallace	1.3	116	4567	85	22.3	37.9	22.4
2600	2011	Winchester	FG	clay loam	S03-W4	1	113	4380	85	23.1	41.4	21.3
2600	2011	Winchester	FG	clay loam	HDC 2701	1	111	3462	84	26.6	47.5	19.5
2600	2011	Winchester	FG	clay loam	Chikala	1.7	107	3546	77	10.8	39.7	20.5
2600	2011	Winchester	FG	clay loam	Heather	1	115	3759	80	25	41.9	20.9
2600	2011	Winchester	FG	clay loam	Bloomfield	2.3	104	2993	74	21.6	40.5	21.3
2600	2011	Winchester	FG	clay loam	OAC Wellington	2.7	114	3835	88	24.5	42	21.4
2600	2011	Winchester	FG	clay loam	DH618	1	112	4381	87	22.3	39.6	22.3
2600	2011	Winchester	FG	clay loam	DH710	4	116	3391	82	12.9	40.7	20.8
2600	2011	Winchester	FG	clay loam	OAC Petrel	1.7	106	3925	84	18.4	40.2	21.2
2600	2011	Winchester	FG	clay loam	OAC Blythe	2.3	116	4193	77	20.6	41.3	20.3
2600	2011	Winchester	FG	clay loam	OAC Belgrave	1.7	116	4528	84	19.8	42.3	19.4
